37943 3 7 9 4 3 4650 5886.63265306122 
114135 11 4 1 3 5 4000 5124.8679245283 
86313 8 6 3 1 3 4650 5386.85454545455 
123325 12 3 3 2 5 3700 5653.24074074074 
33434 3 3 4 3 4 5500 5024.85245901639 
148421 14 8 4 2 1 2650 8414.72727272727 
134945 13 4 9 4 5 2850 7664.77777777778 
99214 9 9 2 1 4 3600 4957.41304347826 
57315 5 7 3 1 5 5350 4733.19230769231 
103754 10 3 7 5 4 4050 5188.25454545455 
41743 4 1 7 4 3 5100 4934.8 
125551 12 5 5 5 1 3200 6025.48076923077 
39335 3 9 3 3 5 4700 5208.86 
147435 14 7 4 3 5 2450 7760.26086956522 
112715 11 2 7 1 5 4300 4799.14285714286 
47141 4 7 1 4 1 4700 5393.65384615385 
52345 5 2 3 4 5 5500 5606.85714285714 
137835 13 7 8 3 5 2750 7135.27777777778 
66422 6 6 4 2 2 4450 4677.85964912281 
58852 5 8 8 5 2 4400 4784.62962962963 
87552 8 7 5 5 2 3850 5481.46153846154 
116932 11 6 9 3 2 3550 5110.8125 
89521 8 9 5 2 1 4050 5048.89361702128 
114631 11 4 6 3 1 4000 5025.11111111111 
92611 9 2 6 1 1 4600 4625.9298245614 
103235 10 3 2 3 5 4600 4953.24561403509 
127155 12 7 1 5 5 2800 4979.44897959184 
61923 6 1 9 2 3 4800 5730.5 
62735 6 2 7 3 5 4500 4938.19298245614 
135944 13 5 9 4 4 2850 7627.45714285714 
82851 8 2 8 5 1 4300 5003 
65622 6 5 6 2 2 4550 4575.10169491525 
64812 6 4 8 1 2 4600 5468.11538461538 
145522 14 5 5 2 2 3150 6765.33333333333 
139345 13 9 3 4 5 2500 6499.775 
79743 7 9 7 4 3 3950 4954.68965517241 
98325 9 8 3 2 5 3500 4846.47272727273 
82221 8 2 2 2 1 5150 5430.76595744681 
107723 10 7 7 2 3 4150 4332.22448979592 
79641 7 9 6 4 1 4100 5038.28846153846 
138534 13 8 5 3 4 2850 7516.7027027027 
57611 5 7 6 1 1 5450 4631.98113207547 
58415 5 8 4 1 5 5050 4752.01754385965 
142545 14 2 5 4 5 2950 8717.09090909091 
64234 6 4 2 3 4 4500 5649.97826086957 
148133 14 8 1 3 3 2600 7716.70833333333 
45644 4 5 6 4 4 4550 5163.34545454545 
89433 8 9 4 3 3 3750 5253.96296296296 
65733 6 5 7 3 3 4300 4897.50909090909 
114154 11 4 1 5 4 3700 4659.88235294118 
101345 10 1 3 4 5 4650 5014.32727272727 
79943 7 9 9 4 3 3800 4604.05 
126353 12 6 3 5 3 3000 5723.1 
62215 6 2 2 1 5 5050 4721 
43255 4 3 2 5 5 4750 4696.07142857143 
43143 4 3 1 4 3 5100 4503.22222222222 
44441 4 4 4 4 1 4850 4719.37704918033 
48341 4 8 3 4 1 4400 5480.21568627451 
28834 2 8 8 3 4 5100 4817.93220338983 
136552 13 6 5 5 2 3000 6758.48484848485 
142632 14 2 6 3 2 3250 8604.20833333333 
99144 9 9 1 4 4 3150 4610.48148148148 
87954 8 7 9 5 4 3400 4749.84375 
69715 6 9 7 1 5 3800 4584.96296296296 
137924 13 7 9 2 4 2900 7025.75 
33255 3 3 2 5 5 5250 4993.68518518519 
36813 3 6 8 1 3 5350 4629.96666666667 
88835 8 8 8 3 5 3550 5349.48148148148 
39321 3 9 3 2 1 5100 4827.67924528302 
114945 11 4 9 4 5 3350 5093.73214285714 
127331 12 7 3 3 1 3300 5910.61224489796 
64712 6 4 7 1 2 4700 4951.44642857143 
142811 14 2 8 1 1 3450 8308.36363636364 
115225 11 5 2 2 5 4050 4990.9387755102 
63421 6 3 4 2 1 4850 5103.92156862745 
76853 7 6 8 5 3 4200 4268.72727272727 
145541 14 5 5 4 1 2850 8840.75 
99515 9 9 5 1 5 3450 5085.39344262295 
102624 10 2 6 2 4 4750 3905.72058823529 
106912 10 6 9 1 2 4350 4379.28571428571 
108555 10 8 5 5 5 3450 4992.52 
83621 8 3 6 2 1 4800 4585.1186440678 
97945 9 7 9 4 5 3000 5034.48387096774 
38523 3 8 5 2 3 5100 5050.3220338983 
28434 2 8 4 3 4 5300 5378.8125 
102554 10 2 5 5 4 4350 4737.27777777778 
78745 7 8 7 4 5 3950 5011.2 
55722 5 5 7 2 2 5500 5202.12727272727 
73241 7 3 2 4 1 5150 5590.96 
124321 12 4 3 2 1 3800 6005 
149741 14 9 7 4 1 2050 8523.875 
57531 5 7 5 3 1 5250 4822.63793103448 
102644 10 2 6 4 4 4400 4736.5 
95633 9 5 6 3 3 3850 5331.4375 
62512 6 2 5 1 2 5150 4411.625 
74942 7 4 9 4 2 4550 5053.2 
91744 9 1 7 4 4 4000 5160.875 
37433 3 7 4 3 3 5100 5033.91228070175 
122114 12 2 1 1 4 4150 5762.21818181818 
147632 14 7 6 3 2 2600 7353.55555555556 
